t nact i x dx dlx rho vx p D sx tau trac Sd
1.003547944681137e+03 2000 101 3.625962268369988e+00 1.768920280632358e-03 1.768920280632358e-03 4.063920228218298e-11 9.999331740534357e-01 1.000000004249323e-10 3.515320062505138e-09 3.057566435690858e-06 3.054155454054284e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 102 3.627761901472052e+00 1.830345923495180e-03 1.830345923495180e-03 4.058154963104782e-11 9.999332357998437e-01 1.000000004232404e-10 3.511955891205804e-09 3.060229925348896e-06 3.056822296902286e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 103 3.629604008431813e+00 1.853867996028047e-03 1.853867996028047e-03 4.052244910755325e-11 9.999332980985601e-01 1.000000004228349e-10 3.508478525697758e-09 3.062919744839506e-06 3.059515582512603e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 104 3.631451371773374e+00 1.840858687093050e-03 1.840858687093050e-03 4.046336190810419e-11 9.999333578091181e-01 1.000000004215141e-10 3.504931771076222e-09 3.065495739867498e-06 3.062095113063575e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 105 3.633252447956185e+00 1.761293678529618e-03 1.761293678529618e-03 4.039931170616402e-11 9.999334282517818e-01 1.000000004203920e-10 3.501234629117067e-09 3.068557010033925e-06 3.065160068209182e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 106 3.635044182516405e+00 1.822175441910989e-03 1.822175441910989e-03 4.034270378803724e-11 9.999334886279160e-01 1.000000004204401e-10 3.497915159134932e-09 3.071181259826401e-06 3.067787626733436e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 107 3.636874620613177e+00 1.838700751630729e-03 1.838700751630729e-03 4.028460482332520e-11 9.999335492254842e-01 1.000000004203734e-10 3.494469877738824e-09 3.073816431400914e-06 3.070426232579310e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 108 3.638704808599335e+00 1.821675220686991e-03 1.821675220686991e-03 4.022667501384559e-11 9.999336071634354e-01 1.000000004190960e-10 3.490966938320758e-09 3.076333818015151e-06 3.072947111166216e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 109 3.640489870985679e+00 1.748449552001041e-03 1.748449552001041e-03 4.016414091078666e-11 9.999336758011432e-01 1.000000004186205e-10 3.487343114314389e-09 3.079339366624707e-06 3.075956271773076e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 110 3.642268657721789e+00 1.809123920218259e-03 1.809123920218259e-03 4.010887711153508e-11 9.999337343631245e-01 1.000000004166166e-10 3.484083160293492e-09 3.081903350355886e-06 3.078523505017425e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 111 3.644077739673186e+00 1.809039982576532e-03 1.809039982576532e-03 4.005192533213106e-11 9.999337925074625e-01 1.000000004165928e-10 3.480663334576907e-09 3.084447756548483e-06 3.081071320286676e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 112 3.645874157734882e+00 1.783796140815141e-03 1.783796140815141e-03 3.999538001814865e-11 9.999338480202095e-01 1.000000004164706e-10 3.477207351515453e-09 3.086875145849267e-06 3.083502154908919e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 113 3.647629532507926e+00 1.726953405273512e-03 1.726953405273512e-03 3.993476521822596e-11 9.999339144440250e-01 1.000000004153002e-10 3.473681845557267e-09 3.089805262439749e-06 3.086435785587400e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 114 3.649391346329064e+00 1.796674237001472e-03 1.796674237001472e-03 3.988103574131965e-11 9.999339708556677e-01 1.000000004146663e-10 3.470489744718106e-09 3.092292081569652e-06 3.088925786707504e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 115 3.651178712878088e+00 1.778058861046983e-03 1.778058861046983e-03 3.982488883840438e-11 9.999340259403733e-01 1.000000004139740e-10 3.467050226588581e-09 3.094714168930823e-06 3.091351303031798e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 116 3.652949937867260e+00 1.764391117296427e-03 1.764391117296427e-03 3.976956117526961e-11 9.999340787550623e-01 1.000000004138650e-10 3.463620155797576e-09 3.097036138601444e-06 3.093676692382506e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 117 3.654753059228202e+00 1.841851604588385e-03 1.841851604588385e-03 3.971312031796116e-11 9.999341444554776e-01 1.000000004130651e-10 3.460429386828368e-09 3.099965278209401e-06 3.096609012168844e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 118 3.656566245684943e+00 1.784521308893616e-03 1.784521308893616e-03 3.965351959823963e-11 9.999342090891231e-01 1.000000004116065e-10 3.456932794757685e-09 3.102841121681693e-06 3.099488341061583e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 119 3.658331567135996e+00 1.746121593213079e-03 1.746121593213079e-03 3.959884742262891e-11 9.999342609537788e-01 1.000000004104548e-10 3.453528034454509e-09 3.105133553711177e-06 3.101784167614618e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 120 3.660064074226649e+00 1.718892588092213e-03 1.718892588092213e-03 3.954525907350083e-11 9.999343106343475e-01 1.000000004110234e-10 3.450158329339502e-09 3.107329517702700e-06 3.103983491287137e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 121 3.661817204345270e+00 1.787367649148663e-03 1.787367649148663e-03 3.949050274041571e-11 9.999343736774542e-01 1.000000004113878e-10 3.447035498033108e-09 3.110158796984921e-06 3.106815883166610e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 122 3.663582452264754e+00 1.743128189819920e-03 1.743128189819920e-03 3.943310944589107e-11 9.999344353359424e-01 1.000000004097710e-10 3.443643814760851e-09 3.112920424256058e-06 3.109580891405209e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 123 3.665310915245856e+00 1.713797772383785e-03 1.713797772383785e-03 3.938004809313090e-11 9.999344845485213e-01 1.000000004088320e-10 3.440301372006150e-09 3.115107832332211e-06 3.111771632027610e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 124 3.667039781335990e+00 1.743934407883341e-03 1.743934407883341e-03 3.932904930327502e-11 9.999345323197338e-01 1.000000004080116e-10 3.437099323795263e-09 3.117235901870685e-06 3.113902894111221e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 125 3.668775717875049e+00 1.727938670235574e-03 1.727938670235574e-03 3.926963816397505e-11 9.999346023881750e-01 1.000000004075997e-10 3.433745140470341e-09 3.120406868796242e-06 3.117077204158883e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 126 3.670537078382109e+00 1.794782343885526e-03 1.794782343885526e-03 3.921538716167093e-11 9.999346630327772e-01 1.000000004063445e-10 3.430592369530378e-09 3.123148944933075e-06 3.119822422976727e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 127 3.672335106400764e+00 1.801273693422978e-03 1.801273693422978e-03 3.915086625723315e-11 9.999347512102478e-01 1.000000004063860e-10 3.427261418166506e-09 3.127186127174220e-06 3.123862924180341e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 128 3.674109739826785e+00 1.747993158619288e-03 1.747993158619288e-03 3.908759773475258e-11 9.999348306854434e-01 1.000000004054834e-10 3.423808624185145e-09 3.130819872315410e-06 3.127500110373480e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 129 3.675891501322337e+00 1.815529832484675e-03 1.815529832484675e-03 3.903561842765908e-11 9.999348840127976e-01 1.000000004048410e-10 3.420655372919507e-09 3.133236086572206e-06 3.129919468245870e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 130 3.677699250721022e+00 1.799968964886656e-03 1.799968964886656e-03 3.897465248122885e-11 9.999349592156586e-01 1.000000004043703e-10 3.417286811882023e-09 3.136685506898650e-06 3.133372245841960e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 131 3.679474358371971e+00 1.750246337011152e-03 1.750246337011152e-03 3.891588578854901e-11 9.999350246889027e-01 1.000000004038333e-10 3.413852817074045e-09 3.139679127250485e-06 3.136369289316976e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 132 3.681230461603292e+00 1.761960125630679e-03 1.761960125630679e-03 3.885215007369090e-11 9.999351122910666e-01 1.000000004026885e-10 3.410561496954921e-09 3.143736625721709e-06 3.140430067328778e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 133 3.683042087293183e+00 1.861291254151354e-03 1.861291254151354e-03 3.879417300080835e-11 9.999351895131908e-01 1.000000004012538e-10 3.407500242293893e-09 3.147317516392330e-06 3.144014008550862e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 134 3.684839268770975e+00 1.733071701431665e-03 1.733071701431665e-03 3.873073514485942e-11 9.999352630877451e-01 1.000000004013621e-10 3.403860717013985e-09 3.150714047316039e-06 3.147414167302527e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 135 3.686613676840424e+00 1.815744437466016e-03 1.815744437466016e-03 3.867372670412247e-11 9.999353365576227e-01 1.000000004014836e-10 3.400780772685413e-09 3.154131699873784e-06 3.150834889303538e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 136 3.688418378546829e+00 1.793658975345114e-03 1.793658975345114e-03 3.861387977584720e-11 9.999354094336503e-01 1.000000003995971e-10 3.397433062803090e-09 3.157520188418365e-06 3.154226714546232e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 137 3.690203525553020e+00 1.776635037037178e-03 1.776635037037178e-03 3.855665340817894e-11 9.999354749468674e-01 1.000000003991589e-10 3.394119697215961e-09 3.160563276469173e-06 3.157273105444700e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 138 3.691966270071005e+00 1.748853998932542e-03 1.748853998932542e-03 3.849961701513664e-11 9.999355388118166e-01 1.000000003992540e-10 3.390777222588129e-09 3.163532365171587e-06 3.160245526149813e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 139 3.693721774976290e+00 1.762155811637633e-03 1.762155811637633e-03 3.844315354196905e-11 9.999356043788160e-01 1.000000003982123e-10 3.387527517003655e-09 3.166592839540911e-06 3.163309239868508e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 140 3.695545761764575e+00 1.885817764931907e-03 1.885817764931907e-03 3.839479098769496e-11 9.999356531146099e-01 1.000000003982485e-10 3.384546858289854e-09 3.168853645424248e-06 3.165573017549452e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 141 3.697367162206332e+00 1.756983118581079e-03 1.756983118581079e-03 3.833558881835200e-11 9.999357149826480e-01 1.000000003962944e-10 3.380953809031850e-09 3.171734991602139e-06 3.168457945939921e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 142 3.699114239260193e+00 1.737170989141390e-03 1.737170989141390e-03 3.827954236615844e-11 9.999357779886523e-01 1.000000003971408e-10 3.377666455156351e-09 3.174687300919966e-06 3.171413532363011e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 143 3.700886298189127e+00 1.806946868728065e-03 1.806946868728065e-03 3.822515205481537e-11 9.999358439190633e-01 1.000000003949366e-10 3.374599798853901e-09 3.177795133836624e-06 3.174524421999834e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 144 3.702646544133996e+00 1.713545021009288e-03 1.713545021009288e-03 3.816689838934063e-11 9.999359060701387e-01 1.000000003946190e-10 3.371090249978989e-09 3.180710960217999e-06 3.177443747300118e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 145 3.704431980071701e+00 1.857326854399322e-03 1.857326854399322e-03 3.811908201580108e-11 9.999359556921208e-01 1.000000003936281e-10 3.368170911877689e-09 3.183039460106347e-06 3.179775157809875e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 146 3.706281739354377e+00 1.842191710952790e-03 1.842191710952790e-03 3.806228680556820e-11 9.999360193623115e-01 1.000000003939649e-10 3.364825480788477e-09 3.186045595222640e-06 3.182784628013327e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 147 3.708112365959924e+00 1.819061500142993e-03 1.819061500142993e-03 3.800579765461628e-11 9.999360835746065e-01 1.000000003923786e-10 3.361518877294223e-09 3.189085808881858e-06 3.185828137998583e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 148 3.709899712638396e+00 1.755631856801276e-03 1.755631856801276e-03 3.794883568188311e-11 9.999361471502883e-01 1.000000003921523e-10 3.358151218063391e-09 3.192099135761319e-06 3.188844822184859e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 149 3.711649220041119e+00 1.743382948644179e-03 1.743382948644179e-03 3.789366035813525e-11 9.999362106331677e-01 1.000000003911409e-10 3.354936778711664e-09 3.195119071778489e-06 3.191867962623964e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 150 3.713423180880532e+00 1.804538730182603e-03 1.804538730182603e-03 3.784538975692874e-11 9.999362578280518e-01 1.000000003911517e-10 3.351903264719442e-09 3.197347564251741e-06 3.194099479856706e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 151 3.715202336453105e+00 1.753772414962551e-03 1.753772414962551e-03 3.778909608544162e-11 9.999363216384853e-01 1.000000003897832e-10 3.348593884042426e-09 3.200391569947152e-06 3.197146784732301e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 152 3.716940719944004e+00 1.722994566834224e-03 1.722994566834224e-03 3.773375235086600e-11 9.999363849904997e-01 1.000000003891060e-10 3.345354192104580e-09 3.203421466096108e-06 3.200179910555267e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 153 3.718665042607573e+00 1.725650760303843e-03 1.725650760303843e-03 3.767885441450599e-11 9.999364493310261e-01 1.000000003891640e-10 3.342177637176710e-09 3.206508710898649e-06 3.203270321985641e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 154 3.720455862301614e+00 1.855988627778693e-03 1.855988627778693e-03 3.763183100336177e-11 9.999364984221342e-01 1.000000003887375e-10 3.339296546307160e-09 3.208853963187750e-06 3.205618446871223e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 155 3.722276563246433e+00 1.785413261860214e-03 1.785413261860214e-03 3.757510219530712e-11 9.999365612950742e-01 1.000000003877640e-10 3.335914462973416e-09 3.211873028739258e-06 3.208640884268131e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 156 3.724056340813857e+00 1.774141872987745e-03 1.774141872987745e-03 3.752017243379899e-11 9.999366257924520e-01 1.000000003869440e-10 3.332732355110658e-09 3.214985777509324e-06 3.211756805242888e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 157 3.725813951971035e+00 1.741080441368226e-03 1.741080441368226e-03 3.746478497411284e-11 9.999366905484436e-01 1.000000003860542e-10 3.329513995045017e-09 3.218116876864119e-06 3.214891112982515e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 158 3.727541693763762e+00 1.714403144086329e-03 1.714403144086329e-03 3.740984680268235e-11 9.999367546642737e-01 1.000000003860592e-10 3.326316327884523e-09 3.221223224032243e-06 3.218000647933845e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 159 3.729268574768097e+00 1.739358864582208e-03 1.739358864582208e-03 3.736095342099706e-11 9.999368015817184e-01 1.000000003847966e-10 3.323201766211565e-09 3.223475732176480e-06 3.220256261853031e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 160 3.731057225403072e+00 1.837942405368942e-03 1.837942405368942e-03 3.731373229645147e-11 9.999368482238141e-01 1.000000003843559e-10 3.320226911603437e-09 3.225722401065713e-06 3.222505897118303e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 161 3.732888018106179e+00 1.823643000844033e-03 1.823643000844033e-03 3.725853883465060e-11 9.999369102360032e-01 1.000000003847996e-10 3.316944615328340e-09 3.228736301613154e-06 3.225523070060927e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 162 3.734717479157287e+00 1.835279101372489e-03 1.835279101372489e-03 3.720415059098468e-11 9.999369733170114e-01 1.000000003842987e-10 3.313759709258335e-09 3.231813391537639e-06 3.228603335144848e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 163 3.736535109292809e+00 1.799981169672282e-03 1.799981169672282e-03 3.714858833231563e-11 9.999370370171703e-01 1.000000003828511e-10 3.310484099233488e-09 3.234925285961414e-06 3.231718495232176e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 164 3.738319785616442e+00 1.769371477592596e-03 1.769371477592596e-03 3.709379540655190e-11 9.999370991446515e-01 1.000000003823100e-10 3.307233270823378e-09 3.237964874685801e-06 3.234761324986673e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 165 3.740092021941364e+00 1.775101172250437e-03 1.775101172250437e-03 3.703958775288435e-11 9.999371628161212e-01 1.000000003818889e-10 3.304072835573844e-09 3.241091937904741e-06 3.237891538957148e-06 1.000000000000000e+00 0.000000000000000e+00
