t nact i x dx dlx rho vx p D sx tau trac Sd gmin gmax
1.000000000000000e+02 2000 87 1.778313582525148e-01 1.651142271230853e-03 1.651142271230853e-03 3.058496238986039e-10 9.999500000000000e-01 1.002201969283528e-16 3.058534470905813e-08 3.058423783375984e-06 3.027991367402316e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 88 1.794825005237456e-01 1.651142271230853e-03 1.651142271230853e-03 3.002482045784669e-10 9.999500000000000e-01 9.778041500478317e-17 3.002519577513900e-08 3.002410892975618e-06 2.972535825153750e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 89 1.811336427949765e-01 1.651142271230853e-03 1.651142271230853e-03 2.947992669490762e-10 9.999500000000000e-01 9.542156089492038e-17 2.948029520090019e-08 2.947922784598372e-06 2.918589892811455e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 90 1.827847850662074e-01 1.651142271230853e-03 1.651142271230853e-03 2.894973263453746e-10 9.999500000000000e-01 9.314024877790314e-17 2.895009451298003e-08 2.894904612829445e-06 2.866099270691589e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 91 1.844359273374382e-01 1.651142271230853e-03 1.651142271230853e-03 2.843371425026389e-10 9.999500000000000e-01 9.093326331155536e-17 2.843406967835572e-08 2.843303976203090e-06 2.815012078741226e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 92 1.860870696086691e-01 1.651142271230853e-03 1.651142271230853e-03 2.793137066032357e-10 9.999500000000000e-01 8.879754962292432e-17 2.793171980900279e-08 2.793070787673020e-06 2.765278728297630e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 93 1.877382118798999e-01 1.651142271230853e-03 1.651142271230853e-03 2.744222291173022e-10 9.999500000000000e-01 8.673020396875888e-17 2.744256594594795e-08 2.744157153021872e-06 2.716851801707581e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 94 1.893893541511308e-01 1.651142271230853e-03 1.651142271230853e-03 2.696581283822255e-10 9.999500000000000e-01 8.472846501568067e-17 2.696614991720271e-08 2.696517256658512e-06 2.669685939261044e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 95 1.910404964223616e-01 1.651142271230853e-03 1.651142271230853e-03 2.650170198700549e-10 9.999500000000000e-01 8.278970569396453e-17 2.650203326449124e-08 2.650107254294510e-06 2.623737732935542e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 96 1.926916386935925e-01 1.651142271230853e-03 1.651142271230853e-03 2.604947060958988e-10 9.999500000000000e-01 8.091142558263848e-17 2.604979623407743e-08 2.604885172030332e-06 2.578965626486483e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 97 1.943427809648233e-01 1.651142271230853e-03 1.651142271230853e-03 2.560871671239211e-10 9.999500000000000e-01 7.909124378705848e-17 2.560903682735265e-08 2.560810811417397e-06 2.535329821453871e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 98 1.959939232360542e-01 1.651142271230853e-03 1.651142271230853e-03 2.517905516308369e-10 9.999500000000000e-01 7.732689227325612e-17 2.517936990717416e-08 2.517845660094988e-06 2.492792188688421e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 99 1.976450655072851e-01 1.651142271230853e-03 1.651142271230853e-03 2.476011684898022e-10 9.999500000000000e-01 7.561620962621992e-17 2.476042635624359e-08 2.475952807631017e-06 2.451316185029730e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 100 1.992962077785159e-01 1.651142271230853e-03 1.651142271230853e-03 2.435154788403523e-10 9.999500000000000e-01 7.395713520188206e-17 2.435185228409078e-08 2.435096866223150e-06 2.410866774796460e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 101 2.009473500497467e-01 1.651142271230853e-03 1.651142271230853e-03 2.395300886125707e-10 9.999500000000000e-01 7.234770364496745e-17 2.395330827948144e-08 2.395243895942150e-06 2.371410355773527e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 102 2.025984923209776e-01 1.651142271230853e-03 1.651142271230853e-03 2.356417414759940e-10 9.999500000000000e-01 7.078603974703971e-17 2.356446870529872e-08 2.356361334222478e-06 2.332914689404301e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 103 2.042496345922085e-01 1.651142271230853e-03 1.651142271230853e-03 2.318473121858993e-10 9.999500000000000e-01 6.927035362107260e-17 2.318502103316372e-08 2.318417929326642e-06 2.295348834917008e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 104 2.059007768634393e-01 1.651142271230853e-03 1.651142271230853e-03 2.281438003015798e-10 9.999500000000000e-01 6.779893617069465e-17 2.281466521525511e-08 2.281383677529339e-06 2.258683087133906e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 105 2.075519191346701e-01 1.651142271230853e-03 1.651142271230853e-03 2.245283242530333e-10 9.999500000000000e-01 6.637015483392783e-17 2.245311309097067e-08 2.245229763785661e-06 2.222888917729864e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 106 2.092030614059010e-01 1.651142271230853e-03 1.651142271230853e-03 2.209981157341489e-10 9.999500000000000e-01 6.498244958276718e-17 2.210008782623884e-08 2.209928505664190e-06 2.187938919723349e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 107 2.108542036771319e-01 1.651142271230853e-03 1.651142271230853e-03 2.175505144020216e-10 9.999500000000000e-01 6.363432916135367e-17 2.175532338344365e-08 2.175453300341330e-06 2.153806754998175e-06 0.000000000000000e+00 0.000000000000000e+00 9.999999999999999e-01 9.999999999999999e-01
1.000000000000000e+02 2000 108 2.125053459483627e-01 1.651142271230853e-03 1.651142271230853e-03 2.141829628634385e-10 9.999500000000000e-01 6.232436754677714e-17 2.141856402006700e-08 2.141778574467279e-06 2.120467104668325e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 109 2.141564882195936e-01 1.651142271230853e-03 1.651142271230853e-03 2.108930019308946e-10 9.999500000000000e-01 6.105120061773046e-17 2.108956381428434e-08 2.108879736727232e-06 2.087895622111196e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 110 2.158076304908244e-01 1.651142271230853e-03 1.651142271230853e-03 2.076782661317024e-10 9.999500000000000e-01 5.981352301732014e-17 2.076808621587003e-08 2.076733132933489e-06 2.056068888506544e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 111 2.174587727620553e-01 1.651142271230853e-03 1.651142271230853e-03 2.045364794548825e-10 9.999500000000000e-01 5.861008519733885e-17 2.045390362088106e-08 2.045316003495287e-06 2.024964370729516e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 112 2.191099150332861e-01 1.651142271230853e-03 1.651142271230853e-03 2.014654513215535e-10 9.999500000000000e-01 5.743969063222332e-17 2.014679696869103e-08 2.014606443123615e-06 1.994560381456408e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 113 2.207610573045170e-01 1.651142271230853e-03 1.651142271230853e-03 1.984630727654994e-10 9.999500000000000e-01 5.630119319176742e-17 1.984655536004206e-08 1.984583362637720e-06 1.964836041351215e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 114 2.224121995757478e-01 1.651142271230853e-03 1.651142271230853e-03 1.955273128114778e-10 9.999500000000000e-01 5.519349466243999e-17 1.955297569487115e-08 1.955226452749009e-06 1.935771243209892e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 115 2.240633418469787e-01 1.651142271230853e-03 1.651142271230853e-03 1.926562150396555e-10 9.999500000000000e-01 5.411554240787479e-17 1.926586232874942e-08 1.926516149706162e-06 1.907346617947314e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 116 2.257144841182095e-01 1.651142271230853e-03 1.651142271230853e-03 1.898478943253196e-10 9.999500000000000e-01 5.306632715976441e-17 1.898502674684912e-08 1.898433602692975e-06 1.879543502319515e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 117 2.273656263894404e-01 1.651142271230853e-03 1.651142271230853e-03 1.871005337437172e-10 9.999500000000000e-01 5.204488093099948e-17 1.871028725442377e-08 1.870960642877441e-06 1.852343908280752e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 118 2.290167686606712e-01 1.651142271230853e-03 1.651142271230853e-03 1.844123816305353e-10 9.999500000000000e-01 5.105027504346215e-17 1.844146868285244e-08 1.844079754017212e-06 1.825730493881440e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 119 2.306679109319021e-01 1.651142271230853e-03 1.651142271230853e-03 1.817817487891390e-10 9.999500000000000e-01 5.008161826340268e-17 1.817840211036011e-08 1.817774044532600e-06 1.799686535619047e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 120 2.323190532031330e-01 1.651142271230853e-03 1.651142271230853e-03 1.792070058362559e-10 9.999500000000000e-01 4.913805503781309e-17 1.792092459658276e-08 1.792027220964016e-06 1.774195902159635e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 121 2.339701954743638e-01 1.651142271230853e-03 1.651142271230853e-03 1.766865806783148e-10 9.999500000000000e-01 4.821876382565596e-17 1.766887893019813e-08 1.766823562735918e-06 1.749243029352918e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 122 2.356213377455947e-01 1.651142271230853e-03 1.651142271230853e-03 1.742189561111433e-10 9.999500000000000e-01 4.732295551822266e-17 1.742211338889244e-08 1.742147898154333e-06 1.724812896468613e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 123 2.372724800168255e-01 1.651142271230853e-03 1.651142271230853e-03 1.718026675361790e-10 9.999500000000000e-01 4.644987194327609e-17 1.718048151097867e-08 1.717985581569468e-06 1.700891003586296e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 124 2.389236222880564e-01 1.651142271230853e-03 1.651142271230853e-03 1.694363007867757e-10 9.999500000000000e-01 4.559878444798925e-17 1.694384187802445e-08 1.694322471639264e-06 1.677463350075241e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 125 2.405747645592872e-01 1.651142271230853e-03 1.651142271230853e-03 1.671184900585800e-10 9.999500000000000e-01 4.476899255601974e-17 1.671205790788715e-08 1.671144910633631e-06 1.654516414104578e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 126 2.422259068305181e-01 1.651142271230853e-03 1.651142271230853e-03 1.648479159383239e-10 9.999500000000000e-01 4.395982269436511e-17 1.648499765759067e-08 1.648439704722807e-06 1.632037133127798e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 127 2.438770491017489e-01 1.651142271230853e-03 1.651142271230853e-03 1.626233035257194e-10 9.999500000000000e-01 4.317062698592825e-17 1.626253363551257e-08 1.626194105196731e-06 1.610012885288996e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 128 2.455281913729798e-01 1.651142271230853e-03 1.651142271230853e-03 1.604434206434644e-10 9.999500000000000e-01 4.240078210398413e-17 1.604454262238238e-08 1.604395790565502e-06 1.588431471701437e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 129 2.471793336442106e-01 1.651142271230853e-03 1.651142271230853e-03 1.583070761306671e-10 9.999500000000000e-01 4.164968818498507e-17 1.583090550062194e-08 1.583032849494005e-06 1.567281099551988e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 130 2.488304759154415e-01 1.651142271230853e-03 1.651142271230853e-03 1.562131182152743e-10 9.999500000000000e-01 4.091676779636728e-17 1.562150709158619e-08 1.562093764526562e-06 1.546550365987715e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 131 2.504816181866723e-01 1.651142271230853e-03 1.651142271230853e-03 1.541604329613530e-10 9.999500000000000e-01 4.020146495623479e-17 1.541623600028939e-08 1.541567396560094e-06 1.526228242743543e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 132 2.521327604579032e-01 1.651142271230853e-03 1.651142271230853e-03 1.521479427873145e-10 9.999500000000000e-01 3.950324420199152e-17 1.521498446722566e-08 1.521442970026700e-06 1.506304061472270e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 133 2.537839027291340e-01 1.651142271230853e-03 1.651142271230853e-03 1.501746050514029e-10 9.999500000000000e-01 3.882158970517793e-17 1.501764822691609e-08 1.501710058748855e-06 1.486767499740518e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 134 2.554350450003649e-01 1.651142271230853e-03 1.651142271230853e-03 1.482394107009793e-10 9.999500000000000e-01 3.815600442993626e-17 1.482412637283543e-08 1.482358572432556e-06 1.467608567656268e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 135 2.570861872715958e-01 1.651142271230853e-03 1.651142271230853e-03 1.463413829823345e-10 9.999500000000000e-01 3.750600933269020e-17 1.463432122839182e-08 1.463378743765749e-06 1.448817595095669e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 136 2.587373295428266e-01 1.651142271230853e-03 1.651142271230853e-03 1.444795762079515e-10 9.999500000000000e-01 3.687114260077108e-17 1.444813822365142e-08 1.444761116091215e-06 1.430385219498581e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 137 2.603884718140574e-01 1.651142271230853e-03 1.651142271230853e-03 1.426530745783107e-10 9.999500000000000e-01 3.625095892786186e-17 1.426548577751750e-08 1.426496531624904e-06 1.412302374204137e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 138 2.620396140852883e-01 1.651142271230853e-03 1.651142271230853e-03 1.408609910554990e-10 9.999500000000000e-01 3.564502882425881e-17 1.408627518508992e-08 1.408576120192271e-06 1.394560277299162e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 139 2.636907563565192e-01 1.651142271230853e-03 1.651142271230853e-03 1.391024662860340e-10 9.999500000000000e-01 3.505293796007143e-17 1.391042050994625e-08 1.390991288456763e-06 1.377150420953838e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 140 2.653418986277500e-01 1.651142271230853e-03 1.651142271230853e-03 1.373766675704635e-10 9.999500000000000e-01 3.447428653959345e-17 1.373783848110036e-08 1.373733709616045e-06 1.360064561220457e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 141 2.669930408989808e-01 1.651142271230853e-03 1.651142271230853e-03 1.356827878774299e-10 9.999500000000000e-01 3.390868870518260e-17 1.356844839440769e-08 1.356795313542873e-06 1.343294708272392e-06 0.000000000000000e+00 0.000000000000000e+00 9.999999999999999e-01 9.999999999999999e-01
1.000000000000000e+02 2000 142 2.686441831702117e-01 1.651142271230853e-03 1.651142271230853e-03 1.340200449000241e-10 9.999500000000000e-01 3.335577196908625e-17 1.340217201819942e-08 1.340168277348836e-06 1.326833117061737e-06 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
